frame,wall_ms,sim_ms,gpu_ms,phase,shot_requested,x,y,z,yaw,ready,aa,screen_percentage
872,12.105129,13.066660,3.543000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
873,12.499987,12.186581,3.488000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
874,12.360366,12.301414,3.507000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
875,12.589019,12.367885,3.464000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
876,11.894284,12.683772,3.389000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
877,12.848516,11.806431,3.303000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
878,13.492600,12.833436,3.593000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
879,12.272843,13.708495,3.341000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
880,12.718513,12.200651,3.268000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
881,11.671968,12.771984,3.255000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
882,12.377586,11.575696,3.305000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
883,11.480975,12.425847,3.330000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
884,12.777644,11.431874,3.233000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
885,11.795012,12.773074,3.316000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
886,12.698832,11.836903,3.265000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
887,12.771214,12.655852,3.324000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
888,12.304573,12.789643,3.372000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
889,12.751204,12.258343,3.309000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
890,11.656439,12.773293,3.299000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
891,12.817625,11.603759,3.318000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
892,13.517350,12.802494,3.359000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
893,11.179698,13.483330,3.320000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
894,12.046658,11.286761,3.329000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
895,13.099441,11.945515,3.369000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
896,11.853084,13.089932,3.290000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
897,10.567825,11.849382,3.380000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
898,12.932807,10.556305,3.296000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
899,10.519504,12.952178,3.331000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
900,11.072176,10.508923,3.214000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
901,11.282561,11.070686,3.209000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
902,11.765331,11.533447,3.289000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
903,12.675842,11.633859,3.351000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
904,12.884986,12.659460,3.313000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
905,12.478187,12.869046,3.290000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
906,13.144813,12.467998,3.259000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
907,12.400645,13.199653,3.267000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
908,12.851456,12.352174,3.251000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
909,12.168750,12.850536,3.361000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
910,12.644292,12.165010,3.243000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
911,12.561388,12.717933,3.255000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
912,12.685023,12.490007,3.277000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
913,12.626020,12.686123,3.160000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
914,13.257515,12.644821,3.257000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
915,12.261532,13.246324,3.376000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
916,12.551959,12.254972,3.235000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
917,12.696472,12.590140,3.212000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
918,12.704193,12.653661,3.234000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
919,12.032647,12.711113,3.320000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
920,12.618421,12.035787,3.241000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
921,12.001227,12.636681,3.270000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
922,15.558535,11.999107,3.232000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
923,12.365704,15.544135,3.303000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
924,12.734333,12.384846,3.282000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
925,12.596211,12.711642,3.328000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
926,12.266482,12.587230,3.317000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
927,12.835356,12.282352,3.287000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
928,12.304623,12.857266,3.297000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
929,13.893229,12.290403,3.283000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
930,12.532059,13.910909,3.313000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
931,12.820894,12.535269,3.338000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
932,12.273373,12.868556,3.182000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
933,12.053188,12.213872,3.288000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
934,11.487565,12.025187,3.239000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
935,12.578260,11.497955,3.221000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
936,12.822555,12.580220,3.241000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
937,11.946525,12.819405,3.300000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
938,12.270663,11.943275,3.229000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
939,11.847003,12.296504,3.278000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
940,12.793284,11.824182,3.159000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
941,14.200056,12.830356,3.285000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
942,14.238836,14.191725,3.313000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
943,12.384415,14.208556,3.313000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
944,12.454458,12.385794,3.428000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
945,11.975196,12.455018,3.296000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
946,11.670728,11.967806,3.267000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
947,12.035928,11.697090,3.210000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
948,12.265243,12.043328,3.220000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
949,11.460384,12.368224,3.318000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
950,11.681840,11.253390,3.303000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
951,11.976757,11.675810,3.187000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
952,11.669688,12.007297,3.213000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
953,13.928560,11.649189,3.225000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
954,13.063530,13.919128,3.327000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
955,12.700523,13.092442,3.284000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
956,12.866396,12.673151,3.341000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
957,12.467926,12.882596,3.352000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
958,13.095772,12.491949,3.227000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
959,12.714682,13.081710,3.198000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
960,12.592180,12.705712,3.189000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
961,12.642581,12.580760,3.353000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
962,12.228312,12.657222,3.228000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
963,14.438931,12.232051,3.312000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
964,12.149230,14.426370,3.194000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
965,13.080090,12.132310,3.201000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
966,13.846148,13.474240,3.210000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
967,12.518569,14.023372,3.189000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
968,12.418175,12.101758,3.163000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
969,13.535012,12.379255,3.331000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
970,13.104781,13.513341,3.258000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
971,14.928892,13.106421,3.245000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
972,12.488707,14.963193,3.193000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
973,12.534539,12.439896,3.160000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
974,12.331453,12.524739,3.260000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
975,12.640942,12.352334,3.236000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
976,12.336043,12.627031,3.151000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
977,12.272513,12.351034,3.242000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
978,13.009429,12.292903,3.245000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
979,12.317334,13.039800,3.268000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
980,12.547729,12.265063,3.184000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
981,12.242792,12.546538,3.299000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
982,12.168491,12.264323,3.187000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
983,12.593219,12.141210,3.206000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
984,12.205401,12.598459,3.170000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
985,11.898755,12.253244,3.287000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
986,12.472767,11.897113,3.229000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
987,12.114550,12.448197,3.299000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
988,12.403485,12.099729,3.180000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
989,13.902819,12.439926,3.262000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
990,12.616171,13.986501,3.175000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
991,12.470216,12.612711,3.275000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
992,12.437837,12.515538,3.245000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
993,13.130292,12.405515,3.247000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
994,12.453856,13.070971,3.283000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
995,13.234094,12.519798,3.220000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
996,12.902537,13.168863,3.221000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
997,12.691732,12.897497,3.204000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
998,13.658394,12.664441,3.248000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
999,14.690326,13.633413,3.336000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1000,13.689395,14.727438,3.233000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1001,13.376396,13.668623,3.185000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1002,12.502159,13.367077,3.236000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1003,13.122261,12.501998,3.202000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1004,13.569482,13.115211,3.183000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1005,13.378487,13.574832,3.283000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1006,13.874769,13.392787,3.187000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1007,13.366866,13.856169,3.242000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1008,12.942888,13.422577,3.211000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1009,12.981769,12.941528,3.221000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1010,11.808342,12.962118,3.283000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1011,12.803625,11.770872,3.368000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1012,12.672521,12.829835,3.286000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1013,12.935628,12.650822,3.176000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1014,12.648301,12.948738,3.240000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1015,12.906727,12.636220,3.235000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1016,12.080378,12.908117,3.236000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1017,11.971786,12.075438,3.281000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1018,11.876164,11.974936,3.230000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1019,12.495668,11.869424,3.199000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1020,12.350265,12.504628,3.285000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1021,11.935164,12.345474,3.213000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1022,12.003247,11.937906,3.283000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1023,12.397236,12.003797,3.275000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1024,12.430586,12.394825,3.200000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1025,12.491328,12.438207,3.231000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1026,12.749373,12.485137,3.203000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1027,12.267143,12.752933,3.284000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1028,12.569469,12.282043,3.247000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1029,12.919027,12.658332,3.198000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1030,11.678190,12.942787,3.266000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1031,14.309057,11.573537,3.160000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1032,13.304857,14.274837,3.261000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1033,13.052760,13.320937,3.262000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1034,13.242504,13.022689,3.256000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1035,12.165910,13.240864,3.222000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1036,12.439516,12.197211,3.165000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1037,13.021219,12.442897,3.207000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1038,13.325527,13.010079,3.267000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1039,12.958358,13.368337,3.181000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1040,12.747113,12.951478,3.179000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1041,12.947688,12.697402,3.220000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1042,12.528088,12.947598,3.160000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1043,12.480237,12.604740,3.275000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1044,12.937918,12.394166,3.224000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1045,12.914737,13.010229,3.178000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1046,13.236284,13.169562,3.177000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1047,16.129009,12.940478,3.175000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1048,11.464315,16.137088,3.175000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1049,12.175710,11.489215,3.298000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1050,13.318977,12.140380,3.261000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
1051,13.742614,13.299636,3.249000,2,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,100.00
